INPUT:id	INPUT:sense	INPUT:phrase	INPUT:sentence	OUTPUT:answer	GOLDEN:answer	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started
419	"""one of the twelve divisions of the calendar year"",""a time unit of approximately 30 days"""	month	Moreover, the confidence of American consumers has clearly bounced back in December, to 73.4 against 67.4 the previous month, according to preliminary estimates from Michigan University 's index.	"""a time unit of approximately 30 days"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e7c996da35cd76235f8	000204371b--62a099c03e94fd20f6228f0d	000204371b--62a09e7c996da35cd76235f8	7194affc3af64de5d5b4d92db8ee32e0	APPROVED	2022-06-08T13:05:00.423
500	"""misery resulting from affliction"",""intense mournfulness"""	woes	A decade ago economic woes in Latin America undermined support for democracy.	"""intense mournfulness"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e7c996da35cd76235f8	000204371b--62a099c03e94fd20f6228f5e	000204371b--62a09e7c996da35cd76235f8	7194affc3af64de5d5b4d92db8ee32e0	APPROVED	2022-06-08T13:05:00.423
88	"""at the same instant"",""overlapping in duration"""	At the same time	At the same time, the Johns Hopkins team and others are rushing to pinpoint other tumor-suppressor genes.	"""at the same instant"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e7c996da35cd76235f8	000204371b--62a099c03e94fd20f6228dc6	000204371b--62a09e7c996da35cd76235f8	7194affc3af64de5d5b4d92db8ee32e0	APPROVED	2022-06-08T13:05:00.423
649	"""a slab of stone or wood suitable for bearing an inscription"",""a number of sheets of paper fastened together along one edge"",""a small flat compressed cake of some substance"",""a dose of medicine in the form of a small pellet"""	tablets	For follow-up treatment, the animal owner can administer the tablets to the dog.	"""a dose of medicine in the form of a small pellet"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e7c996da35cd76235f8	000204371b--62a099e93e94fd20f62292c6	000204371b--62a09e7c996da35cd76235f8	7194affc3af64de5d5b4d92db8ee32e0	APPROVED	2022-06-08T13:05:00.423
543	"""the act of invading; the act of an army that invades for conquest or plunder"",""any entry into an area not previously occupied"",""(pathology) the spread of pathogenic microorganisms or malignant cells to new sites in the body"""	invasion	In 2005, the fear of invasion of the national territory by hordes of Polish plumbers was felt both on the Left and on the Right.	"""the act of invading; the act of an army that invades for conquest or plunder"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e7c996da35cd76235f8	000204371b--62a099e93e94fd20f622925c	000204371b--62a09e7c996da35cd76235f8	7194affc3af64de5d5b4d92db8ee32e0	APPROVED	2022-06-08T13:05:00.423
328	"""an angry disturbance"",""something or someone that causes trouble; a source of unhappiness"",""take the trouble to do something; concern oneself"",""cause annoyance in; disturb\, especially by minor irritations"",""to cause inconvenience or discomfort to"",""intrude or enter uninvited"",""make nervous or agitated"",""make confused or perplexed or puzzled"""	bothered	There is no sign that you bothered to consider the inverse of your logic: namely, that mental illness and substance abuse might be to some degree consequences rather than causes of homelessness.	"""make confused or perplexed or puzzled"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e7c996da35cd76235f8	000204371b--62a099c03e94fd20f6228eb6	000204371b--62a09e7c996da35cd76235f8	7194affc3af64de5d5b4d92db8ee32e0	APPROVED	2022-06-08T13:05:00.423
													
317	"""(plural) any group of human beings (men or women or children) collectively"",""the body of citizens of a state or country"",""members of a family line"",""the common people generally"",""fill with people"",""furnish with people"""	people	You did not note that the homeless people we examined had a multitude of physical disorders in addition to their psychiatric problems and substance abuse.	"""(plural) any group of human beings (men or women or children) collectively"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e7c9ba37f5ac6e126a7	000204371b--62a099c03e94fd20f6228eab	000204371b--62a09e7c9ba37f5ac6e126a7	b54ee4b09cad1848a142c6e2b0cdc6be	APPROVED	2022-06-08T13:05:00.896
196	"""a remark that calls attention to something or someone"",""a short note recognizing a source of information or of a quoted passage"",""an official recognition of merit"",""make reference to"",""make mention of"",""commend"""	mentioned	In fact, he had only mentioned him on the spur of the moment.	"""make mention of"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e7c9ba37f5ac6e126a7	000204371b--62a099c03e94fd20f6228e32	000204371b--62a09e7c9ba37f5ac6e126a7	b54ee4b09cad1848a142c6e2b0cdc6be	APPROVED	2022-06-08T13:05:00.896
65	"""a well-substantiated explanation of some aspect of the natural world; an organized system of accepted knowledge that applies in a variety of circumstances to explain a specific set of phenomena"",""a tentative insight into the natural world; a concept that is not yet verified but that if true would explain certain facts or phenomena"",""a belief that can guide behavior"""	theory	But there was no way to prove Dr. Knudson 's`` two-hit`` theory.	"""a well-substantiated explanation of some aspect of the natural world; an organized system of accepted knowledge that applies in a variety of circumstances to explain a specific set of phenomena"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e7c9ba37f5ac6e126a7	000204371b--62a099c03e94fd20f6228daf	000204371b--62a09e7c9ba37f5ac6e126a7	b54ee4b09cad1848a142c6e2b0cdc6be	APPROVED	2022-06-08T13:05:00.896
90	"""obtain from someone after their death"",""receive from a predecessor"",""receive by genetic transmission"""	inherit	Dr. Minna believes people who inherit a defective gene somewhere on one of their two copies of chromosome 3 are especially prone to lung cancer.	"""receive by genetic transmission"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e7c9ba37f5ac6e126a7	000204371b--62a099c03e94fd20f6228dc8	000204371b--62a09e7c9ba37f5ac6e126a7	b54ee4b09cad1848a142c6e2b0cdc6be	APPROVED	2022-06-08T13:05:00.896
464	"""the occurrence of a change for the worse"",""loss of military equipment"",""the act of damaging something or someone"",""the amount of money needed to purchase something"",""any harm or injury resulting from a violation of a legal right"",""inflict damage upon"",""suffer or be susceptible to damage"""	damage	The matter examines the type of damage that is brought to the sporting spirit.	"""the occurrence of a change for the worse"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e7c9ba37f5ac6e126a7	000204371b--62a099c03e94fd20f6228f3a	000204371b--62a09e7c9ba37f5ac6e126a7	b54ee4b09cad1848a142c6e2b0cdc6be	APPROVED	2022-06-08T13:05:00.896
164	"""an acknowledgment of appreciation"",""with the help of or owing to"",""express gratitude or show appreciation to"""	Thanks	Thanks anyhow``	"""express gratitude or show appreciation to"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e7c9ba37f5ac6e126a7	000204371b--62a099c03e94fd20f6228e12	000204371b--62a09e7c9ba37f5ac6e126a7	b54ee4b09cad1848a142c6e2b0cdc6be	APPROVED	2022-06-08T13:05:00.896
361	"""have an existence\, be extant"",""support oneself"""	exist	How many government programs and policies exist because they line the pockets of political insiders?	"""have an existence, be extant"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e7c9ba37f5ac6e126a7	000204371b--62a099c03e94fd20f6228ed7	000204371b--62a09e7c9ba37f5ac6e126a7	b54ee4b09cad1848a142c6e2b0cdc6be	APPROVED	2022-06-08T13:05:00.896
109	"""many times at short intervals"",""frequently or in great quantities"",""in many cases or instances"""	often	It is nice for teachers to think they are engaged in`` personality development`` and even nicer to minimize those irksome tests with often disappointing results.	"""many times at short intervals"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e7c9ba37f5ac6e126a7	000204371b--62a099c03e94fd20f6228ddb	000204371b--62a09e7c9ba37f5ac6e126a7	b54ee4b09cad1848a142c6e2b0cdc6be	APPROVED	2022-06-08T13:05:00.896
428	"""someone who is skilled at analyzing data"",""an expert who studies financial data (on credit or securities or sales or financial patterns etc.) and recommends appropriate business actions"",""a licensed practitioner of psychoanalysis"""	analysts	The meager representation of American oil giants in Iraq 's opening oil industry surprised analysts.	"""someone who is skilled at analyzing data"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e7c9ba37f5ac6e126a7	000204371b--62a099c03e94fd20f6228f16	000204371b--62a09e7c9ba37f5ac6e126a7	b54ee4b09cad1848a142c6e2b0cdc6be	APPROVED	2022-06-08T13:05:00.896
363	"""earnest and conscientious activity intended to do or accomplish something"",""the act of attacking"",""make an effort or attempt"",""enter upon an activity or enterprise"""	attempt	The man with the clipboard represented a halfhearted attempt to introduce a bit of les sportif into our itinerary.	"""earnest and conscientious activity intended to do or accomplish something"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e7c9ba37f5ac6e126a7	000204371b--62a099c03e94fd20f6228ed9	000204371b--62a09e7c9ba37f5ac6e126a7	b54ee4b09cad1848a142c6e2b0cdc6be	APPROVED	2022-06-08T13:05:00.896
													
319	"""form the substance of"",""write music"",""produce a literary work"",""put together out of existing material"",""calm (someone\, especially oneself); make quiet"",""make up plans or basic details for"""	composed	In a recent report, the Institute of Medicine pointed out that certain health problems may predispose a person to homelessness, others may be a consequence of it, and a third category is composed of disorders whose treatment is difficult or impossible if a person lacks adequate shelter.	"""form the substance of"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e7e59a47742b901eeba	000204371b--62a099c03e94fd20f6228ead	000204371b--62a09e7e59a47742b901eeba	af6bc01b5e5c41d708ae57f80e44937d	APPROVED	2022-06-08T13:05:02.058
363	"""earnest and conscientious activity intended to do or accomplish something"",""the act of attacking"",""make an effort or attempt"",""enter upon an activity or enterprise"""	attempt	The man with the clipboard represented a halfhearted attempt to introduce a bit of les sportif into our itinerary.	"""make an effort or attempt"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e7e59a47742b901eeba	000204371b--62a099c03e94fd20f6228ed9	000204371b--62a09e7e59a47742b901eeba	af6bc01b5e5c41d708ae57f80e44937d	APPROVED	2022-06-08T13:05:02.058
447	"""the total amount and type of insurance carried"",""the extent to which something is covered"",""the news as presented by reporters for newspapers or radio or television"""	coverage	But their arguments about the effect of the intense coverage of the trial may draw the most interest.	"""the news as presented by reporters for newspapers or radio or television"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e7e59a47742b901eeba	000204371b--62a099c03e94fd20f6228f29	000204371b--62a09e7e59a47742b901eeba	af6bc01b5e5c41d708ae57f80e44937d	APPROVED	2022-06-08T13:05:02.058
559	"""money extracted as a penalty"",""issue a ticket or a fine to as a penalty"",""being satisfactory or in satisfactory condition"",""minutely precise especially in differences in meaning"",""thin in thickness or diameter"",""characterized by elegance or refinement or accomplishment"",""of textures that are smooth to the touch or substances consisting of relatively small particles"",""free from impurities; having a high or specified degree of purity"",""an expression of agreement normally occurring at the beginning of a sentence"",""in a delicate manner"""	fine	Fresh trouble is following hard on the heels of the uproar around Josef Ackermann, CEO of Deutsche Bank: Deutsche Bank faces a multi-million pound fine in the USA.	"""money extracted as a penalty"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e7e59a47742b901eeba	000204371b--62a099e93e94fd20f622926c	000204371b--62a09e7e59a47742b901eeba	af6bc01b5e5c41d708ae57f80e44937d	APPROVED	2022-06-08T13:05:02.058
90	"""obtain from someone after their death"",""receive from a predecessor"",""receive by genetic transmission"""	inherit	Dr. Minna believes people who inherit a defective gene somewhere on one of their two copies of chromosome 3 are especially prone to lung cancer.	"""receive by genetic transmission"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e7e59a47742b901eeba	000204371b--62a099c03e94fd20f6228dc8	000204371b--62a09e7e59a47742b901eeba	af6bc01b5e5c41d708ae57f80e44937d	APPROVED	2022-06-08T13:05:02.058
198	"""(sometimes followed by `of') having or showing knowledge or understanding or realization or perception"",""bearing in mind; attentive to"""	aware	Toward the end of his fourth hairy highball, while he was moodily making wet rings on the table-top with the bottom of the glass, he became aware that he was not alone.	"""bearing in mind; attentive to"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e7e59a47742b901eeba	000204371b--62a099c03e94fd20f6228e34	000204371b--62a09e7e59a47742b901eeba	af6bc01b5e5c41d708ae57f80e44937d	APPROVED	2022-06-08T13:05:02.058
385	"""an act of honor or courteous recognition"",""a formal military gesture of respect"",""an act of greeting with friendly words and gestures like bowing or lifting the hat"",""propose a toast to"",""greet in a friendly way"",""express commendation of"",""become noticeable"",""honor with a military ceremony\, as when honoring dead soldiers"",""recognize with a gesture prescribed by a military regulation; assume a prescribed position"""	saluting	As we streaked by a blase gendarme, I could n't resist rearing up on my soggy loafers and saluting.	"""a formal military gesture of respect"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e7e59a47742b901eeba	000204371b--62a099c03e94fd20f6228eeb	000204371b--62a09e7e59a47742b901eeba	af6bc01b5e5c41d708ae57f80e44937d	APPROVED	2022-06-08T13:05:02.058
291	"""a moving crowd"",""a group of many things in the air or on the ground"",""be teeming\, be abuzz"",""move in large numbers"""	swarms	Duck swarms.	"""a group of many things in the air or on the ground"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e7e59a47742b901eeba	000204371b--62a099c03e94fd20f6228e91	000204371b--62a09e7e59a47742b901eeba	af6bc01b5e5c41d708ae57f80e44937d	APPROVED	2022-06-08T13:05:02.058
617	"""put an end to a state or an activity"",""give up or retire from a position"",""go away or leave"",""turn away from; give up"",""give up in the face of defeat of lacking hope; admit defeat"""	Quit	Ctrl Q Quit	"""put an end to a state or an activity"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e7e59a47742b901eeba	000204371b--62a099e93e94fd20f62292a6	000204371b--62a09e7e59a47742b901eeba	af6bc01b5e5c41d708ae57f80e44937d	APPROVED	2022-06-08T13:05:02.058
185	"""someone who sees an event and reports what happened"",""a close observer; someone who looks at something (such as an exhibition of some kind)"",""testimony by word or deed to your religious faith"",""(law) a person who attests to the genuineness of a document or signature by adding their own signature"",""(law) a person who testifies under oath in a court of law"",""be a witness to"",""perceive or be contemporaneous with"""	witnessed	Nobody witnessed the fall-- just the sickening impact when his body smashed on the pavement just outside the basement delivery entrance.	"""be a witness to"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e7e59a47742b901eeba	000204371b--62a099c03e94fd20f6228e27	000204371b--62a09e7e59a47742b901eeba	af6bc01b5e5c41d708ae57f80e44937d	APPROVED	2022-06-08T13:05:02.058
													
65	"""a well-substantiated explanation of some aspect of the natural world; an organized system of accepted knowledge that applies in a variety of circumstances to explain a specific set of phenomena"",""a tentative insight into the natural world; a concept that is not yet verified but that if true would explain certain facts or phenomena"",""a belief that can guide behavior"""	theory	But there was no way to prove Dr. Knudson 's`` two-hit`` theory.	"""a tentative insight into the natural world; a concept that is not yet verified but that if true would explain certain facts or phenomena"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e7fe74827557a03e533	000204371b--62a099c03e94fd20f6228daf	000204371b--62a09e7fe74827557a03e533	928337062d508099fe4fddd2ddc89dd5	APPROVED	2022-06-08T13:05:03.339
543	"""the act of invading; the act of an army that invades for conquest or plunder"",""any entry into an area not previously occupied"",""(pathology) the spread of pathogenic microorganisms or malignant cells to new sites in the body"""	invasion	In 2005, the fear of invasion of the national territory by hordes of Polish plumbers was felt both on the Left and on the Right.	"""any entry into an area not previously occupied"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e7fe74827557a03e533	000204371b--62a099e93e94fd20f622925c	000204371b--62a09e7fe74827557a03e533	928337062d508099fe4fddd2ddc89dd5	APPROVED	2022-06-08T13:05:03.339
478	"""a multivalent nonmetallic element of the nitrogen family that occurs commonly in inorganic phosphate rocks and as organic phosphates in all living cells; is highly reactive and occurs in several allotropic forms"",""a planet (usually Venus) seen just before sunrise in the eastern sky"""	phosphorus	`` It can grow with either phosphorus or arsenic.''	"""a multivalent nonmetallic element of the nitrogen family that occurs commonly in inorganic phosphate rocks and as organic phosphates in all living cells; is highly reactive and occurs in several allotropic forms"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e7fe74827557a03e533	000204371b--62a099c03e94fd20f6228f48	000204371b--62a09e7fe74827557a03e533	928337062d508099fe4fddd2ddc89dd5	APPROVED	2022-06-08T13:05:03.339
109	"""many times at short intervals"",""frequently or in great quantities"",""in many cases or instances"""	often	It is nice for teachers to think they are engaged in`` personality development`` and even nicer to minimize those irksome tests with often disappointing results.	"""many times at short intervals"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e7fe74827557a03e533	000204371b--62a099c03e94fd20f6228ddb	000204371b--62a09e7fe74827557a03e533	928337062d508099fe4fddd2ddc89dd5	APPROVED	2022-06-08T13:05:03.339
649	"""a slab of stone or wood suitable for bearing an inscription"",""a number of sheets of paper fastened together along one edge"",""a small flat compressed cake of some substance"",""a dose of medicine in the form of a small pellet"""	tablets	For follow-up treatment, the animal owner can administer the tablets to the dog.	"""a dose of medicine in the form of a small pellet"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e7fe74827557a03e533	000204371b--62a099e93e94fd20f62292c6	000204371b--62a09e7fe74827557a03e533	928337062d508099fe4fddd2ddc89dd5	APPROVED	2022-06-08T13:05:03.339
583	"""a person who requires medical care"",""the semantic role of an entity that is not the agent but is directly involved in or affected by the happening denoted by the verb in the clause"",""enduring trying circumstances with even temper or characterized by such endurance"""	patients	For the treatment of non-small cell lung cancer, the effects of Alimta were compared with those of docetaxel( another anticancer medicine) in one study involving 571 patients with locally advanced or metastatic disease who had received chemotherapy in the past.	"""enduring trying circumstances with even temper or characterized by such endurance"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e7fe74827557a03e533	000204371b--62a099e93e94fd20f6229284	000204371b--62a09e7fe74827557a03e533	928337062d508099fe4fddd2ddc89dd5	APPROVED	2022-06-08T13:05:03.339
174	"""money extracted as a penalty"",""issue a ticket or a fine to as a penalty"",""being satisfactory or in satisfactory condition"",""minutely precise especially in differences in meaning"",""thin in thickness or diameter"",""characterized by elegance or refinement or accomplishment"",""of textures that are smooth to the touch or substances consisting of relatively small particles"",""free from impurities; having a high or specified degree of purity"",""an expression of agreement normally occurring at the beginning of a sentence"",""in a delicate manner"""	Fine	`` Fine.	"""of textures that are smooth to the touch or substances consisting of relatively small particles"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e7fe74827557a03e533	000204371b--62a099c03e94fd20f6228e1c	000204371b--62a09e7fe74827557a03e533	928337062d508099fe4fddd2ddc89dd5	APPROVED	2022-06-08T13:05:03.339
578	"""dryness resulting from the removal of water"",""depletion of bodily fluids"",""the process of extracting moisture"""	dehydration	When Alimta is given with cisplatin, an anti-emetic medicine( to prevent vomiting) and fluids( to prevent dehydration) should also be given before or after the cisplatin dose.	"""the process of extracting moisture"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e7fe74827557a03e533	000204371b--62a099e93e94fd20f622927f	000204371b--62a09e7fe74827557a03e533	928337062d508099fe4fddd2ddc89dd5	APPROVED	2022-06-08T13:05:03.339
576	"""directions prescribed beforehand; the action of prescribing authoritative rules or directions"",""a drug that is available only with written instructions from a doctor or dentist to a pharmacist"",""written instructions for an optician on the lenses for a given person"",""written instructions from a physician or dentist to a druggist concerning the form and dosage of a drug to be issued to a given patient"",""available only with a doctor's written prescription"""	prescription	The medicine can only be obtained with a prescription.	"""written instructions from a physician or dentist to a druggist concerning the form and dosage of a drug to be issued to a given patient"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e7fe74827557a03e533	000204371b--62a099e93e94fd20f622927d	000204371b--62a09e7fe74827557a03e533	928337062d508099fe4fddd2ddc89dd5	APPROVED	2022-06-08T13:05:03.339
19	"""a structure taller than its diameter; can stand alone or be attached to a larger building"",""anything that approximates the shape of a column or tower"",""a powerful small boat designed to pull or push larger ships"",""appear very large or occupy a commanding position"""	tower	It is a passion that usually stays in the tower, however.	"""a structure taller than its diameter; can stand alone or be attached to a larger building"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e7fe74827557a03e533	000204371b--62a099c03e94fd20f6228d81	000204371b--62a09e7fe74827557a03e533	928337062d508099fe4fddd2ddc89dd5	APPROVED	2022-06-08T13:05:03.339
													
19	"""a structure taller than its diameter; can stand alone or be attached to a larger building"",""anything that approximates the shape of a column or tower"",""a powerful small boat designed to pull or push larger ships"",""appear very large or occupy a commanding position"""	tower	It is a passion that usually stays in the tower, however.	"""a structure taller than its diameter; can stand alone or be attached to a larger building"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e80281df66b0c0331a3	000204371b--62a099c03e94fd20f6228d81	000204371b--62a09e80281df66b0c0331a3	e6c6684a5f3d98ce4ab79364a89ecbd7	APPROVED	2022-06-08T13:05:04.566
172	"""a sign of assent or salutation or command"",""the act of nodding the head"",""express or signify by nodding"",""lower and raise the head\, as to indicate assent or agreement or confirmation"",""let the head fall forward through drowsiness"",""sway gently back and forth\, as in a nodding motion"",""be almost asleep"""	nodded	The man closed his eyes and nodded.	"""lower and raise the head, as to indicate assent or agreement or confirmation"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e80281df66b0c0331a3	000204371b--62a099c03e94fd20f6228e1a	000204371b--62a09e80281df66b0c0331a3	e6c6684a5f3d98ce4ab79364a89ecbd7	APPROVED	2022-06-08T13:05:04.566
576	"""directions prescribed beforehand; the action of prescribing authoritative rules or directions"",""a drug that is available only with written instructions from a doctor or dentist to a pharmacist"",""written instructions for an optician on the lenses for a given person"",""written instructions from a physician or dentist to a druggist concerning the form and dosage of a drug to be issued to a given patient"",""available only with a doctor's written prescription"""	prescription	The medicine can only be obtained with a prescription.	"""written instructions from a physician or dentist to a druggist concerning the form and dosage of a drug to be issued to a given patient"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e80281df66b0c0331a3	000204371b--62a099e93e94fd20f622927d	000204371b--62a09e80281df66b0c0331a3	e6c6684a5f3d98ce4ab79364a89ecbd7	APPROVED	2022-06-08T13:05:04.566
94	"""an interpretation of a matter from a particular viewpoint"",""something a little different from others of the same type"",""a written work (as a novel) that has been recast in a new form"",""a written communication in a second language having the same meaning as the written communication in a first language"",""a mental representation of the meaning or significance of something"",""manual turning of a fetus in the uterus (usually to aid delivery)"""	versions	It may even be possible to replace defective genes with healthy versions, though no one has come close to doing that so far.	"""something a little different from others of the same type"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e80281df66b0c0331a3	000204371b--62a099c03e94fd20f6228dcc	000204371b--62a09e80281df66b0c0331a3	e6c6684a5f3d98ce4ab79364a89ecbd7	APPROVED	2022-06-08T13:05:04.566
430	"""possession of controlling influence"",""(physics) the rate of doing work; measured in watts (= joules/second)"",""possession of the qualities (especially mental qualities) required to do something or get something done"",""(of a government or government official) holding an office means being in power"",""one possessing or exercising power or influence or authority"",""a mathematical notation indicating the number of times a quantity is multiplied by itself"",""physical strength"",""a state powerful enough to influence events throughout the world"",""a very wealthy or powerful businessman"",""supply the force or power for the functioning of"""	power	We all know that China is on track to become a major economic as well as technological power, Oil Ministry spokesman Assam Jihad said.	"""possession of controlling influence"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e80281df66b0c0331a3	000204371b--62a099c03e94fd20f6228f18	000204371b--62a09e80281df66b0c0331a3	e6c6684a5f3d98ce4ab79364a89ecbd7	APPROVED	2022-06-08T13:05:04.566
256	"""a member of the Republican Party"",""an advocate of a republic (usually in opposition to a monarchy)"",""a tributary of the Kansas River that flows from eastern Colorado eastward through Nebraska and Kansas"",""relating to or belonging to the Republican Party"",""having the supreme power lying in the body of citizens entitled to vote for officers and representatives responsible to them or characteristic of such government; - United States Constitution; ; - Philip Marsh; -Nathaniel Hawthorne"""	Republicans	Second, if the key assumption is valid, Democrats should have lower attendance rates on roll-call votes than Republicans do to the extent that such votes reflect national policy making and that participating in such votes takes away from the time a legislator could otherwise devote to local benefit-seeking.	"""an advocate of a republic (usually in opposition to a monarchy)"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e80281df66b0c0331a3	000204371b--62a099c03e94fd20f6228e6e	000204371b--62a09e80281df66b0c0331a3	e6c6684a5f3d98ce4ab79364a89ecbd7	APPROVED	2022-06-08T13:05:04.566
361	"""have an existence\, be extant"",""support oneself"""	exist	How many government programs and policies exist because they line the pockets of political insiders?	"""have an existence, be extant"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e80281df66b0c0331a3	000204371b--62a099c03e94fd20f6228ed7	000204371b--62a09e80281df66b0c0331a3	e6c6684a5f3d98ce4ab79364a89ecbd7	APPROVED	2022-06-08T13:05:04.566
216	"""any physical damage to the body caused by violence or accident or fracture etc."",""the occurrence of a change for the worse"",""the act of damaging something or someone"",""cause or do harm to"""	harm	If he was just a nut, no harm was done.	"""the act of damaging something or someone"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e80281df66b0c0331a3	000204371b--62a099c03e94fd20f6228e46	000204371b--62a09e80281df66b0c0331a3	e6c6684a5f3d98ce4ab79364a89ecbd7	APPROVED	2022-06-08T13:05:04.566
307	"""the feeling aroused by something strange and surprising"",""something that causes feelings of wonder"",""a state in which you want to learn more about something"",""have a wish or desire to know something"",""place in doubt or express doubtful speculation"",""be amazed at"""	wonder	I wonder when we 'll be able to relax.	"""the feeling aroused by something strange and surprising"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e80281df66b0c0331a3	000204371b--62a099c03e94fd20f6228ea1	000204371b--62a09e80281df66b0c0331a3	e6c6684a5f3d98ce4ab79364a89ecbd7	APPROVED	2022-06-08T13:05:04.566
406	"""a cooperative unit (especially in sports)"",""two or more draft animals that work together to pull something"",""form a team"""	team	Caja Laboral achieved a stunning 82-91 victory on their visit to the Maccabee Electra court despite Dusko Ivanovic 's team 's heavy losses, and after the great performance by Mizra Teltovic, who was the best on his team with eight three-pointers scored( 29 points), they now at the top of their group.	"""a cooperative unit (especially in sports)"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e80281df66b0c0331a3	000204371b--62a099c03e94fd20f6228f00	000204371b--62a09e80281df66b0c0331a3	e6c6684a5f3d98ce4ab79364a89ecbd7	APPROVED	2022-06-08T13:05:04.566
													
124	"""a condition requiring relief"",""anything that is necessary but lacking"",""the psychological feature that arouses an organism to action toward a desired goal; the reason for the action; that which gives purpose and direction to behavior"",""a state of extreme poverty or destitution"",""require as useful\, just\, or proper"",""have need of"",""have or feel a need for"""	need	We really do know all we need to know, if only we could assimilate this knowledge into our thinking.	"""require as useful, just, or proper"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e803a273a2b9981cfe8	000204371b--62a099c03e94fd20f6228dea	000204371b--62a09e803a273a2b9981cfe8	783bbd83f477ce86b047a8e06737563d	APPROVED	2022-06-08T13:05:04.074
562	"""the state of being free from danger or injury"",""defense against financial failure; financial independence"",""freedom from anxiety or fear"",""a formal declaration that documents a fact of relevance to finance and investment; the holder has a right to receive interest or dividends"",""property that your creditor can claim in case you default on your obligation"",""a department responsible for the security of the institution's property and workers"",""a guarantee that an obligation will be met"",""an electrical device that sets off an alarm when someone tries to break in"",""measures taken as a precaution against theft or espionage or sabotage etc."""	securities	The value of the securities dropped dramatically during the financial crisis and brought down the credit unions.	"""property that your creditor can claim in case you default on your obligation"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e803a273a2b9981cfe8	000204371b--62a099e93e94fd20f622926f	000204371b--62a09e803a273a2b9981cfe8	783bbd83f477ce86b047a8e06737563d	APPROVED	2022-06-08T13:05:04.074
314	"""enter or assume a certain state or condition"",""undergo a change or development"",""come into existence"",""enhance the appearance of"""	become	It is clear that most mentally ill people and most alcoholics do not become homeless.	"""enter or assume a certain state or condition"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e803a273a2b9981cfe8	000204371b--62a099c03e94fd20f6228ea8	000204371b--62a09e803a273a2b9981cfe8	783bbd83f477ce86b047a8e06737563d	APPROVED	2022-06-08T13:05:04.074
